Date,dvv,std
2019-07-16,-0.030058661606679752,0.020518318953990092
2019-07-17,-0.029403927000796692,0.023148134522731706
2019-07-18,-0.028081470186225952,0.022772836041101467
2019-07-19,-0.027288524484282456,0.023868127054977876
2019-07-20,-0.027604785106456323,0.02478416015758908
2019-07-21,-0.028298628595057485,0.027068648856912337
2019-07-22,-0.02824940319543862,0.027286461674725922
2019-07-23,-0.02830022865931608,0.02652269056442173
2019-07-24,-0.02763599232475032,0.025651245127213326
2019-07-25,-0.0269686127264926,0.025285263244741615
2019-07-26,-0.026474742555148794,0.024880537005372072
2019-07-27,-0.026076863148236637,0.024741912968325015
2019-07-28,-0.025828782770585954,0.024522727306349922
2019-07-29,-0.02578191933220945,0.024119943614579795
2019-07-30,-0.026011438462009418,0.02432055711433801
2019-07-31,-0.025356197440553525,0.02382781755731139
2019-08-01,-0.025092788209738145,0.023758360040624614
2019-08-02,-0.02487388419857968,0.023814192591636432
2019-08-03,-0.02532271026051615,0.025666785151037604
2019-08-04,-0.025318343499456702,0.025599992321551572
2019-08-05,-0.02516907089600193,0.025709054962677367
2019-08-06,-0.025458820171780788,0.02584142596502609
2019-08-07,-0.02559632978945176,0.02632897935681328
2019-08-08,-0.025750147543147087,0.02659540153427226
2019-08-09,-0.02625000967761931,0.026786763651200588
2019-08-10,-0.026140965942175413,0.027124923511079157
2019-08-11,-0.02635526747907246,0.02719758228185924
2019-08-12,-0.02662185738454734,0.02743657481072879
2019-08-13,-0.026416944998417197,0.027752812454928052
2019-08-14,-0.02608500652465676,0.027503934425372707
2019-08-15,-0.023642750255622666,0.021725545400666686
2019-08-16,-0.023876346052650172,0.021674962806282044
2019-08-17,-0.02445110490779481,0.02254826343725195
2019-08-18,-0.02697784566605121,0.02926462256686038
2019-08-19,-0.02709667906726133,0.029308844801706577
2019-08-20,-0.023819849087901263,0.021732113839387595
2019-08-21,-0.025856658334936198,0.027847761299727387
2019-08-22,-0.025542268564188175,0.027527838117210893
2019-08-23,-0.025011507388166782,0.0267561161495033
2019-08-24,-0.02444121926348751,0.026643844351773253
2019-08-25,-0.024523586227962194,0.026486248174376805
2019-08-26,-0.02420120612891698,0.026466295408145508
2019-08-27,-0.02406506815612065,0.027359743765399316
2019-08-28,-0.02351381729816063,0.027234507410291552
2019-08-29,-0.023160973240992117,0.027695197750862807
2019-08-30,-0.02232984833669194,0.026659358959049865
2019-08-31,-0.021968954410649038,0.02718052891722106
2019-09-01,-0.020900685218298812,0.025827173188444876
2019-09-02,-0.01981896823804165,0.024227553876113604
2019-09-03,-0.019583082937515855,0.024772979417569858
2019-09-04,-0.02002927399526318,0.026484636850750302
2019-09-05,-0.01949389546947077,0.027537082892298403
2019-09-06,-0.019299532694275846,0.02749289782509621
2019-09-07,-0.01938293795329295,0.027054282675663784
2019-09-08,-0.020070542521743482,0.02790264274533553
2019-09-09,-0.018934663491886435,0.024963343676099967
2019-09-10,-0.01918047333741134,0.024872341303289736
2019-09-11,-0.019508002576215135,0.02429364614175858
2019-09-12,-0.019254869541684237,0.023658901575969966
2019-09-13,-0.01990320176083119,0.023658440675190674
2019-09-14,-0.022880590843427515,0.03073029778221787
2019-09-15,-0.02324543428034265,0.030833453534011884
2019-09-16,-0.024020405617843067,0.032642235091435275
2019-09-17,-0.025035369456927196,0.035170757118879854
2019-09-18,-0.02510787252020009,0.03547399931616936
2019-09-19,-0.0249024393658543,0.03497100151234423
2019-09-20,-0.025228110542607336,0.034573935014584826
2019-09-21,-0.02519047698318519,0.03418229306851651
2019-09-22,-0.02513701172055985,0.03382835839514823
2019-09-23,-0.024965343772494892,0.03394520630997781
2019-09-24,-0.02470032849674508,0.03392252431818715
2019-09-25,-0.0249267039589474,0.03451320207378602
2019-09-26,-0.024933839245268898,0.03553981209978941
2019-09-27,-0.024880244728746902,0.03542464691847536
2019-09-28,-0.024606152950352,0.03557425956127473
2019-09-29,-0.02454346309595593,0.03619250774090995
2019-09-30,-0.02463558681896928,0.03775235092933658
2019-10-01,-0.02398054783341928,0.03690126446046312
2019-10-02,-0.023219842540255983,0.0352149643275764
2019-10-03,-0.022167128590123226,0.033714477378196266
2019-10-04,-0.022851070903866195,0.03344065801611296
2019-10-05,-0.02242243408002166,0.03237088805258856
2019-10-06,-0.0218223183785316,0.031080134409534253
2019-10-07,-0.021024163401645816,0.0292867243934328
2019-10-08,-0.021673874529243856,0.02938063920163355
2019-10-09,-0.022870157121470586,0.030306649720867208
2019-10-10,-0.022736817676559495,0.028926995303680966
2019-10-11,-0.02192116017772897,0.026776131650952405
2019-10-12,-0.022515543222991246,0.02559816274397924
2019-10-13,-0.02228237805264606,0.025503538522211863
2019-10-14,-0.020734878189642456,0.02394293687401414
2019-10-15,-0.01960661084369705,0.023085586694082137
2019-10-16,-0.020910957369213435,0.022879413713184495
2019-10-17,-0.019838520034888948,0.021935228592949076
2019-10-18,-0.019945619223644687,0.022007982886480138
2019-10-19,-0.020790754326722005,0.02341624477459683
2019-10-20,-0.02189394190061567,0.02529426628891055
2019-10-21,-0.022497455759805458,0.025671353760643625
2019-10-22,-0.023384072826667032,0.02688860222087473
2019-10-23,-0.023708623269996534,0.02770438654334537
2019-10-24,-0.022366054617865772,0.02579502753535683
2019-10-25,-0.021389096953452022,0.025325271852433367
2019-10-26,-0.02103341559015383,0.025550623678772696
2019-10-27,-0.021349255297620707,0.026353102714847292
2019-10-28,-0.020790536878176443,0.02623028487942152
2019-10-29,-0.020649781125423174,0.025996338396634042
2019-10-30,-0.020385131338944342,0.025590965260319464
2019-10-31,-0.019747329415712514,0.024976934997748296
2019-11-01,-0.019583765729574893,0.025264598089335844
2019-11-02,-0.01953603812745109,0.024637268082160883
2019-11-03,-0.018621360338317943,0.02301454560516633
2019-11-04,-0.017537709611128296,0.021092940153436063
2019-11-05,-0.016837739959961778,0.020786870418463478
2019-11-06,-0.015449330486030246,0.01976589457399971
2019-11-07,-0.014275623707681548,0.01890229694193109
2019-11-08,-0.013831260247404014,0.018395009769146452
2019-11-09,-0.013158276980593448,0.01808346372655614
2019-11-10,-0.011586504678697282,0.01707348219565552
2019-11-11,-0.010466316449142643,0.016448586819307102
2019-11-12,-0.010226489874363382,0.016066827881693408
2019-11-13,-0.010329234351587063,0.015992485591148745
2019-11-14,-0.010781743524025595,0.0146825500763778
2019-11-15,-0.01051116429630015,0.013852851697730999
2019-11-16,-0.010314349699901996,0.01348555167742762
2019-11-17,-0.009679299179579947,0.013650188503285914
2019-11-18,-0.008730284552028724,0.013271258658991552
2019-11-19,-0.008046808696427281,0.0130812693684099
2019-11-20,-0.0083901002953957,0.012669072155312223
2019-11-21,-0.008386458149102041,0.012467173003955532
2019-11-22,-0.009131409915728283,0.012636488591830777
2019-11-23,-0.009109081046353542,0.012783310228041064
2019-11-24,-0.008814311486072729,0.012630535837358655
2019-11-25,-0.008333223796727811,0.012673299352192417
2019-11-26,-0.007473037247314094,0.012797351914694513
2019-11-27,-0.007705434580096262,0.013068169990693903
2019-11-28,-0.007867985204301866,0.012994366665651827
2019-11-29,-0.00737506084300904,0.012794497213215432
2019-11-30,-0.007719506492878061,0.01293924702904612
2019-12-01,-0.007673082434969076,0.01311148389227299
2019-12-02,-0.007429186418351758,0.013200070890005288
2019-12-03,-0.00746859378575785,0.013274205595450353
2019-12-04,-0.007200080023090939,0.012806704865636386
2019-12-05,-0.006449564009356558,0.012309091393312979
2019-12-06,-0.006111867090133341,0.01182888684298112
2019-12-07,-0.005309148862609044,0.011995004584248169
2019-12-08,-0.005489197596895877,0.01160101057283544
2019-12-09,-0.005446175648410338,0.011408225348881766
2019-12-10,-0.005219469440978408,0.011294904936904285
2019-12-11,-0.0046174323228606205,0.011231206440306488
2019-12-12,-0.004082784367569952,0.011171321957489606
2019-12-13,-0.003820693116832955,0.010705053592800882
2019-12-14,-0.002737068692136109,0.010947032428296095
2019-12-15,-0.002186092002034606,0.010853497471539072
2019-12-16,-0.002125252318936947,0.010793285067803174
2019-12-17,-0.0021587692069366064,0.011000365371583758
2019-12-18,-0.0020278896262941777,0.01107071286670183
2019-12-19,-0.001961364727322549,0.011079104456489191
2019-12-20,-0.0015627542047161474,0.012059870503962839
2019-12-21,-0.0014438134156445938,0.01191531353317726
2019-12-22,-0.0018329512172172515,0.010794298609349445
2019-12-23,-0.0010210096108320555,0.010866481970628573
2019-12-24,-0.0010327015385344148,0.010570061383397288
2019-12-25,-0.0018543171470543636,0.009804517436440018
2019-12-26,-0.0018982908292428638,0.009609274562880125
2019-12-27,-0.002067013993354932,0.009483930546098014
2019-12-28,-0.0023392976214294766,0.00926428872572864
2019-12-29,-0.0024209569052092528,0.008668421470619834
2019-12-30,-0.0019655441084531784,0.008878037149103015
2019-12-31,-0.0013156320524862982,0.009272760816543863
2020-01-01,-0.0008878547081643818,0.009159513275243886
2020-01-02,-0.0008501319112497568,0.009079312965069275
2020-01-03,-0.0004627427232054811,0.008839244735793082
2020-01-04,3.113271213388294e-05,0.00885105992129308
2020-01-05,0.00035236473615447064,0.008782065654947447
2020-01-06,0.0007404617995170789,0.008882600203020846
2020-01-07,0.0014190209395189793,0.008453638453559233
2020-01-08,0.0018434288945518452,0.009112681168333133
2020-01-09,0.0026175785096567146,0.008963543544108757
2020-01-10,0.003181029126701274,0.009274413149888642
2020-01-11,0.00411393890073587,0.009423065427576108
2020-01-12,0.00488362464486796,0.009332550678487261
2020-01-13,0.005130816412639683,0.009727911026929437
2020-01-14,0.004970061630474337,0.009830656813007778
2020-01-15,0.004751923952961639,0.009649559801186192
2020-01-16,0.004852966885398213,0.009714536392225324
2020-01-17,0.005137478570961435,0.009868976168191193
2020-01-18,0.005194814788305671,0.009956784161303914
2020-01-19,0.005293426870133175,0.010292516291565097
2020-01-20,0.00494351290432335,0.010965088212901737
2020-01-21,0.004820963880022793,0.011178312369360066
2020-01-22,0.004496690532236846,0.011272134093578474
2020-01-23,0.0038344276662444017,0.011643913879358415
2020-01-24,0.0036788278966013326,0.01177783005981521
2020-01-25,0.0033819078179178432,0.011772356810531032
2020-01-26,0.00291865746912835,0.012045666979508672
2020-01-27,0.002508557799517029,0.012889962883265972
2020-01-28,0.002160289231059501,0.013174524590275618
2020-01-29,0.0025357581126247103,0.01344221734620815
2020-01-30,0.002907870223803149,0.013223143268194173
2020-01-31,0.003089078190201464,0.012782368329612277
2020-02-01,0.0035500327270520282,0.01219703475448093
2020-02-02,0.0034687820490595608,0.011598692211023186
2020-02-03,0.003964064389743235,0.011081399736860904
2020-02-04,0.004279153120179913,0.010634082241755823
2020-02-05,0.0038354600853125805,0.009914270098162365
2020-02-06,0.004119048462649001,0.009801485074112685
2020-02-07,0.004778490604004526,0.009208776140219596
2020-02-08,0.005809302795276208,0.00923915387569831
2020-02-09,0.00590344675510462,0.009380343988691546
2020-02-10,0.0057398259457461685,0.009728806975440598
2020-02-11,0.0058280891633984006,0.009428657383646474
2020-02-12,0.0056143134037220654,0.008872633621574451
2020-02-13,0.0054330035205792234,0.00884458893358138
2020-02-14,0.005398518329361131,0.008074573015305762
2020-02-15,0.006206795802355836,0.008417015258136974
2020-02-16,0.006621063202721148,0.00841503309675725
2020-02-17,0.006897268510834617,0.00822712398324933
2020-02-18,0.007378411682970604,0.008986274669837934
2020-02-19,0.007320046747319377,0.009403649635296949
2020-02-20,0.007464608815058032,0.009758103057017057
2020-02-21,0.007776336736965385,0.009791505403245124
2020-02-22,0.007973997310983588,0.01004138754652692
2020-02-23,0.007606779983568731,0.011150649897532937
2020-02-24,0.007721414967680991,0.010845728768598264
2020-02-25,0.008668183618195074,0.010597922191960618
2020-02-26,0.008699877175847746,0.01110875078776279
2020-02-27,0.008813615976735491,0.01214030712759834
2020-02-28,0.008596226458127581,0.012187030381130904
2020-02-29,0.008298222959160226,0.01303284486712983
2020-03-01,0.008057973315261275,0.01267692813232451
2020-03-02,0.007959888046691494,0.013309612089534793
2020-03-03,0.008523823716725864,0.013651833038380945
2020-03-04,0.008655305002382391,0.01392157523068174
2020-03-05,0.008743004063799797,0.014273957093734942
2020-03-06,0.008864877669924305,0.0139280322879868
